,Food code,Main food description,version SR,year FNDDS,novaclass,Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Vitamin C,Cholesterol,"Fatty acids, total saturated",Total Vitamin A
6083,24198732,"Chicken nuggets, from restaurant",,2017,4,2.76757618,3.013572192,2.703372612,-2.525728644,-0.105360516,-4.509860006,-7.094084857,-0.52087596,-7.418580903,-2.900422094,1.271444519,5.00E-06
6084,24198735,"Chicken nuggets, from school lunch",,2017,4,2.751748056,2.557227311,3.129388658,-0.713349888,0.78845736,-3.442019376,-6.21962064,-0.671385689,-7.418580903,-2.995732274,1.040276712,1.60E-05
6085,24198736,"Chicken nuggets, from frozen",,2017,4,2.592265168,2.95647156,2.88368277,-0.223143551,0.587786665,-2.95651156,-6.849486371,-0.510825624,-7.824046011,-3.324236341,1.385794236,9.30E-05
6086,24198737,"Chicken nuggets, from other sources",,2017,4,2.718000532,2.996731774,2.760642651,-1.203972804,0.182321557,-3.772261063,-7.013115795,-0.517514612,-7.60090246,-3.015934981,1.307251154,3.10E-05
6087,24198740,Chicken nuggets,,2001,4,2.833213344,2.967332799,2.66792241,-20,-20,-4.342805922,-7.024289095,-0.725670372,-20,-2.847312268,1.479329227,5.00E-06
6088,24198741,"Chicken tenders or strips, breaded, from fast food",,2017,4,2.955951404,2.635479508,2.847812143,-0.916290732,0.182321557,-4.074541935,-7.222466024,-0.262664309,-6.812445099,-3.036554268,0.913486805,4.00E-06
6089,24198745,"Chicken tenders or strips, breaded, from school lunch",,2017,4,2.751748056,2.557227311,3.129388658,-0.713349888,0.78845736,-3.442019376,-6.21962064,-0.671385689,-7.418580903,-2.995732274,1.040276712,1.60E-05
6090,24198746,"Chicken tenders or strips, breaded, from frozen",,2017,4,2.682390454,2.608598122,2.698673039,-0.562118918,0.530628251,-3.244193633,-7.082108666,-0.64055473,-7.60090246,-3.324236341,0.890767775,2.10E-05
6091,24705010,"Chicken stick, baby food",,2011,4,2.681021529,2.667228207,0.405465108,0.336472237,-1.609437912,-2.617295838,-6.463069458,-0.896488105,-6.377127028,-2.551046452,1.409522487,3.00E-06
6092,24706010,"Turkey stick, baby food",,2011,4,2.617395833,2.653241965,0.336472237,0.336472237,-0.693147181,-2.488914671,-6.991136888,-0.820980552,-6.502290171,-2.733368009,1.421420163,6.00E-06
6093,25210110,"Frankfurter, wiener, or hot dog, NFS",,2001,4,2.593761055,3.26499576,1.420695788,0.488580015,-0.693147181,-3.015934981,-6.348139491,0.222343231,-20,-2.577021939,2.246755208,9.00E-06
6094,25210150,"Frankfurter or hot dog, cheese-filled",,2017,4,2.456164181,3.276767303,1.611435915,0.970778917,-20,-1.742969305,-6.907755279,-0.007024615,-3.849048206,-2.47693848,2.219746815,6.30E-05
6095,25210210,"Frankfurter or hot dog, beef",,2017,4,2.511223958,3.383372797,1.111857515,0.285178942,-20,-4.135166557,-6.725433722,-0.136965855,-20,-2.796881415,2.48490665,3.00E-06
6096,25210220,"Frankfurter or hot dog, beef and pork",,2011,4,2.507157259,3.344274234,0.604315967,-20,-20,-4.422848629,-6.70890442,-0.188742125,-20,-2.95651156,2.391328303,1.60E-05
6097,25210230,"Frankfurter or hot dog, beef and pork, lowfat",,2001,4,2.449279472,2.354228326,1.532556868,-20,-20,-4.509860006,-6.676643558,0.22872793,-20,-3.079113882,1.35686555,0
6098,25210240,"Frankfurter or hot dog, beef and pork, reduced fat or light",,2011,4,2.449279472,2.354228326,1.532556868,-20,-20,-4.509860006,-6.676643558,0.22872793,-20,-3.079113882,1.357380351,0
6099,25210250,"Frankfurter or hot dog, meat and poultry, fat free",,2017,4,2.577181926,0.512823626,2.468099531,-20,-20,-2.864704011,-6.281816848,-0.127833372,-3.902072675,-3.146555163,-0.642454066,0
6100,25210280,"Frankfurter or hot dog, meat and poultry",,2001,4,2.538447417,3.26308408,1.495148766,0.182321557,-0.105360516,-3.146555163,-6.406979991,0.201306857,-20,-2.645075402,2.240603301,1.70E-05
6101,25210290,"Frankfurter or hot dog, meat and poultry, reduced fat or light",,2017,4,2.79239135,1.08180517,2.179286877,-20,-2.302585093,-4.342805922,-6.948577274,-0.017146159,-8.111728083,-3.079113882,0.020782539,1.00E-06
6102,25210310,"Frankfurter or hot dog, chicken",,2011,4,2.803360381,2.782539053,1.071583616,-0.579818495,-0.916290732,-2.538307427,-6.684611728,-0.26918749,-20,-2.292634762,1.331045887,0
6103,25210410,"Frankfurter or hot dog, turkey",,2003,4,2.720637317,2.877511642,0.457424847,-20,-20,-2.18036746,-6.234810806,0.365337317,-20,-2.18036746,1.783895294,0
6104,25210510,"Frankfurter or hot dog, low salt",,2001,4,2.54709867,3.376563101,0.652325186,-20,-20,-3.863232841,-6.489044944,-1.158362293,-20,-2.748872196,2.507890486,0
6105,25210610,"Frankfurter or hot dog, beef, lowfat",,2009,4,2.54709867,2.979602892,0.530628251,-20,-20,-4.710530702,-6.70890442,0.050693114,-7.013115795,-3.194183212,2.090257834,0
6106,25210620,"Frankfurter or hot dog, beef, reduced fat or light",,2011,4,2.536074936,3.021887231,0.518793793,-20,-20,-4.828313737,-6.717134919,0.04018179,-7.13089883,-3.170085661,2.143120318,0
6107,25210700,"Frankfurter or hot dog, meat & poultry, lowfat",,2009,4,2.740840024,1.029619417,2.128231706,-20,-2.302585093,-4.422848629,-7.002065958,-0.068278841,-8.111728083,-3.123565645,-0.030459207,1.00E-06
6108,25220010,"Cold cut, NFS",,2001,4,2.683074215,2.685122696,1.2753628,0.657520003,-0.693147181,-2.688247574,-6.42532913,0.071389996,-5.403677882,-2.70306266,1.596960391,9.00E-06
6109,25220100,"Beef sausage, NFS",,2007,4,2.401525041,3.370050653,1.383791231,0.932164081,-20,-4.017383521,-6.550080835,0.11867153,-5.626821434,-2.918771232,2.443737373,1.00E-05
6110,25220105,Beef sausage,,2015,4,2.740840024,3.62620586,-3.506557897,-20,-20,-4.199705078,-6.482487544,-0.196014884,-7.264430223,-2.488914671,2.714562285,5.60E-05
6111,25220106,"Beef sausage, reduced fat",,2017,4,3.041661205,3.011605623,-1.897119985,-20,-20,-3.9633163,-6.260652037,-0.359536176,-20,-2.501036032,1.797410141,2.80E-05
6112,25220108,"Beef sausage, reduced sodium",,2015,4,2.241772954,3.106826321,2.095560924,-20,-20,-20,-7.070274208,-1.224175512,-20,-2.830217835,2.108393364,9.00E-06
6113,25220110,"Beef sausage, brown and serve, links, cooked",,2003,4,2.481567749,3.414113607,1.463255402,1.283707772,-20,-4.199705078,-6.4315211,0.141499562,-20,-2.900422094,2.476874478,0
6114,25220120,"Beef sausage, smoked, stick",,2009,4,3.135059339,3.610647606,1.819698838,-20,0.405465108,-3.123565645,-5.863951227,0.183986836,-6.907755279,-2.282782466,2.628718352,5.00E-06
6115,25220130,"Beef sausage, smoked",,2001,4,2.401525041,3.370050653,1.383791231,0.932164081,-20,-4.017383521,-6.550080835,0.11867153,-5.626821434,-2.918771232,2.443824205,1.00E-05
6116,25220140,"Beef sausage, fresh, bulk, patty or link, cooked",,2009,4,2.901970894,3.331489969,-1.049822124,-20,-20,-4.509860006,-6.45667966,-0.427710717,-20,-2.501036032,2.3892214,4.80E-05
6117,25220150,Beef sausage with cheese,,2015,4,2.757475084,3.610647606,-0.916290732,-1.46967597,-20,-2.137070655,-6.543112165,-0.097612829,-7.418580903,-2.465104022,2.733977823,8.30E-05
6118,25220210,Blood sausage,,2017,4,2.681021529,3.540959324,0.254642218,0.254642218,-20,-5.11599581,-5.051457289,-0.385662481,-20,-2.120263536,2.595254707,0
6119,25220310,Bockwurst,,2001,4,2.690564887,3.01406323,-0.385662481,-2.995732274,-20,-3.057607677,-6.897804948,-0.685179011,-20,-2.189256408,2.112029731,0
6120,25220350,"Bratwurst, cooked",,2003,4,2.618854622,3.373483543,1.047318994,-20,-20,-3.575550769,-7.542633551,-0.167235919,-20,-2.603690186,2.314316016,0
6121,25220360,"Bratwurst, with cheese",,2017,4,2.650421088,3.382354294,1.078409581,-1.46967597,-20,-2.040220829,-7.523941418,-0.074723546,-20,-2.563949857,2.379916436,3.40E-05
6122,25220370,"Bratwurst, beef, cooked
",,2009,4,2.618854622,3.373483543,1.047318994,-20,-20,-3.575550769,-7.542633551,-0.167235919,-20,-2.603690186,2.302385073,2.00E-06
6123,25220390,"Bologna, beef, lowfat",,2013,4,2.468099531,2.694627181,1.648658626,-20,-20,-4.710530702,-6.907755279,-0.19723217,-6.907755279,-3.123565645,1.698181122,0
6124,25220400,"Bologna, pork and beef",,2007,4,2.406945108,3.321432413,1.16315081,-20,-20,-4.509860006,-7.323270723,-0.072570693,-20,-2.813410717,2.323367632,0
6125,25220410,"Bologna, NFS",,2009,4,2.721295428,3.202339856,1.702928256,1.486139696,-20,-2.465104022,-6.717134919,-0.040821995,-7.13089883,-2.813410717,2.230121921,2.50E-05
6126,25220420,"Bologna, Lebanon",,2001,4,2.946016681,2.345644582,-0.820980552,-20,-20,-3.912023005,-6.142287437,0.317726194,-7.013115795,-2.900422094,1.026041596,1.20E-05
6127,25220425,"Bologna, made from any kind of meat, reduced fat",,2017,4,2.468099531,2.694627181,1.648658626,-20,-20,-4.710530702,-6.907755279,-0.19723217,-6.907755279,-3.123565645,1.698181122,0
6128,25220430,"Bologna, beef",,2001,4,2.329227024,3.338967305,1.381281819,-20,-20,-3.473768074,-6.812445099,0.076961041,-4.186459851,-2.882403588,2.409644165,3.90E-05
6129,25220435,"Bologna, made from any kind of meat, reduced sodium",,2017,4,2.336019869,3.168424281,1.842135677,0.678033543,-20,-2.079441542,-6.692643899,0.033434776,-20,-2.385966702,1.999992408,0
6130,25220440,"Bologna, turkey",,2007,4,2.435366204,2.77570885,1.54329811,1.064710737,-0.693147181,-2.095570924,-5.80914299,0.224742273,-4.319991244,-2.590267165,1.47132461,9.00E-06
6131,25220445,"Bologna, made from any kind of meat, reduced fat and reduced sodium",,2017,4,2.468099531,2.694627181,1.648658626,-20,-20,-4.710530702,-6.907755279,-0.19723217,-6.907755279,-3.123565645,1.698181122,0
6132,25220450,"Bologna ring, smoked",,2001,4,2.721295428,3.202339856,1.702928256,1.486139696,-20,-2.465104022,-6.717134919,-0.30652516,-7.13089883,-2.813410717,2.269028309,2.50E-05
6133,25220460,"Bologna, pork",,2013,4,2.727852828,2.989211057,-0.314710745,-20,-20,-4.509860006,-7.169120043,-0.097612829,-20,-2.830217835,1.922641522,0
6134,25220470,"Bologna, beef, lower sodium",,2013,4,2.459588842,3.346389145,0.693147181,-20,-20,-4.422848629,-6.571283042,-0.382725621,-20,-2.882403588,2.457535453,0
6135,25220480,"Bologna, chicken, beef, and pork",,2013,4,2.635479508,3.080532875,1.652497402,1.366091654,-1.609437912,-2.3227878,-6.319968614,-0.003004509,-5.318520074,-2.733368009,2.037186229,2.00E-05
6136,25220490,"Bologna, with cheese",,2011,4,2.740840024,3.194173212,1.756132292,1.534714366,-20,-1.514127733,-6.742240841,-0.009040745,-7.264430223,-2.780620894,2.272125886,6.60E-05
6137,25220500,"Bologna, beef and pork, lowfat",,2013,4,2.442347035,2.960105096,0.955511445,-20,-20,-4.509860006,-7.323270723,0.102556588,-20,-3.244193633,1.988969639,0
6138,25220510,Capicola,,2013,4,2.827313622,1.223775432,-0.597837001,-20,-20,-5.298317367,-7.452482454,0.246078523,-20,-3.194183212,-0.415515444,0
6139,25220610,"Cervelat, soft",,2009,4,2.859339649,3.415428964,1.202972304,-0.162518929,-20,-4.710530702,-6.194805471,0.262364264,-4.098352584,-2.603690186,2.443216223,0
6140,25220650,Turkey or chicken and beef sausage,,2013,4,2.811208293,2.910174385,0.916290732,0.470003629,-1.609437912,-4.135166557,-5.188566503,-0.14618251,-4.186459851,-2.688247574,1.967531849,4.70E-05
6141,25220710,Chorizo,,2017,4,2.960105096,3.335769576,0.966983846,-20,-20,-3.296837366,-6.05760435,-0.017146159,-20,-2.234926445,2.246014742,0
6142,25220910,Head cheese,,2017,4,2.626840146,2.388762789,-20,-20,-20,-4.135166557,-6.502290171,-0.060812139,-20,-2.673648774,1.224363494,0
6143,25221110,Knockwurst,,2017,4,2.406945108,3.321432413,1.16315081,-20,-20,-4.509860006,-7.323270723,-0.072570693,-20,-2.813410717,2.323367632,0
6144,25221210,Mortadella,,2017,4,2.795450391,3.234355396,1.115141591,-20,-20,-4.017383521,-6.571283042,0.21993842,-20,-2.882403588,2.252343877,0
6145,25221215,"Pastrami, NFS",,2017,4,3.08190997,1.761300262,-1.021651248,-2.302585093,-20,-4.605170186,-6.110248083,0.075107472,-8.111728083,-2.688247574,0.986189859,2.80E-05
6146,25221220,"Pastrami, made from any kind of meat, reduced fat",,2017,4,2.924236272,1.305626458,-0.446287103,-1.237874356,-20,-5.298317367,-6.189915486,-0.158995731,-20,-2.975929646,0.276115436,3.00E-06
6147,25221250,"Pepperoni, NFS",,2017,4,2.957511061,3.834709902,0.165514438,-20,-20,-3.9633163,-6.622576337,0.458689869,-20,-2.3330443,2.874016515,0
6148,25221255,"Pepperoni, reduced fat",,2017,4,3.047850228,3.454738149,-0.328504067,-1.347073648,-20,-3.729701449,-6.600270579,0.563038495,-20,-2.225624052,2.435191058,1.10E-05
6149,25221260,"Pepperoni, reduced sodium",,2017,4,2.957511061,3.834709902,0.165514438,-20,-20,-3.9633163,-6.622576337,0.171429116,-20,-2.3330443,2.874016515,0
6150,25221310,Polish sausage,,2017,4,2.521720623,3.390473418,1.615419984,0.871293366,-20,-3.170085661,-6.917805615,0.060153923,-4.219907785,-2.617295838,2.291928513,9.00E-06
6151,25221350,Italian sausage,,2011,4,2.950734908,3.307252935,1.451613827,-0.15082289,-2.302585093,-3.863232841,-6.550080835,0.188137942,-9.210340372,-2.864704011,2.267475916,1.00E-05
6152,25221400,"Sausage (not cold cut), NFS",,2005,4,2.966818263,3.344979702,-20,-20,-20,-4.342805922,-6.600270579,-0.289016295,-7.264430223,-2.47693848,2.211675218,1.20E-05
6153,25221405,Pork sausage,,2017,4,2.91939104,3.305053521,0.350656872,0.086177696,-20,-4.710530702,-6.725433722,-0.205794913,-20,-2.453407983,2.177701911,2.80E-05
6154,25221406,"Pork sausage, reduced fat",,2017,4,3.041661205,3.011605623,-1.897119985,-20,-20,-3.9633163,-6.260652037,-0.359536176,-20,-2.501036032,1.797410141,2.80E-05
6155,25221408,"Pork sausage, reduced sodium",,2015,4,2.241772954,3.106826321,2.095560924,-20,-20,-20,-7.070274208,-1.224175512,-20,-2.830217835,2.108393364,9.00E-06
6156,25221410,"Pork sausage, fresh, bulk, patty or link, cooked",,2001,4,2.966818263,3.344979702,-20,-20,-20,-4.342805922,-6.600270579,-0.289016295,-7.264430223,-2.47693848,2.211565695,4.50E-05
6157,25221420,"Pork sausage, brown and serve, cooked",,2003,4,2.966818263,3.344979702,-20,-20,-20,-4.342805922,-6.600270579,-0.289016295,-7.264430223,-2.47693848,2.211675218,1.20E-05
6158,25221430,"Pork sausage, country style, fresh, cooked",,2005,4,2.966818263,3.344979702,-20,-20,-20,-4.342805922,-6.600270579,-0.289016295,-7.264430223,-2.47693848,2.211675218,1.20E-05
6159,25221450,"Pork sausage rice links, brown and serve, cooked",,2009,4,2.617395833,3.627801605,0.858661619,-20,-20,-4.199705078,-6.794426594,-0.372514008,-20,-2.718100537,1.902256769,0
6160,25221460,Pork and beef sausage,,2015,4,2.624668592,3.590439381,0.993251773,-20,-20,-4.605170186,-6.785537646,-0.07364654,-20,-2.645075402,2.561867691,0
6161,25221470,"Pork and beef sausage, brown and serve, cooked",,2009,4,2.624668592,3.590439381,0.993251773,-20,-20,-4.605170186,-6.785537646,-0.216913002,-20,-2.645075402,2.561867691,0
6162,25221480,Mettwurst,,2003,4,2.584751985,3.301377046,0.760805829,-20,-20,-3.123565645,-6.536191723,0.073250462,-20,-2.70306266,2.293544348,0
6163,25221500,"Salami, NFS",,2011,4,3.038791763,3.459780706,-0.510825624,-1.427116356,-20,-4.017383521,-6.571283042,0.552159487,-20,-2.225624052,2.441477092,1.10E-05
6164,25221505,"Salami, made from any type of meat, reduced fat",,2017,4,2.954910279,2.22028985,0.438254931,0.113328685,-2.302585093,-3.218875825,-6.684611728,0.101653654,-20,-2.577021939,1.023529483,2.00E-06
6165,25221510,"Salami, soft, cooked",,2003,4,2.633326655,3.001217204,0.810930216,-20,-20,-4.342805922,-5.925676807,0.062974799,-20,-2.733368009,2.090628731,0
6166,25221515,"Salami, made from any type of meat, reduced sodium",,2017,4,3.047850228,3.454738149,-0.328504067,-1.347073648,-20,-3.729701449,-6.600270579,0.275356423,-20,-2.225624052,2.435191058,1.10E-05
6167,25221520,"Salami, dry or hard",,2009,4,3.144152279,3.402862661,1.335001067,-20,-20,-4.828313737,-6.495645628,0.698134722,-20,-2.302585093,2.361985436,0
6168,25221530,"Salami, beef",,2013,4,2.533696814,3.100092289,0.641853886,0.405465108,-20,-5.11599581,-6.119297919,0.131028262,-20,-2.645075402,2.288993139,0
6169,25221610,"Scrapple, cooked",,2001,4,2.148267733,2.691920819,2.705379973,-1.560647748,-1.203972804,-5.11599581,-6.637728142,-0.642454066,-6.645391015,-2.95651156,1.615817519,0.000499
6170,25221650,"Smoked link sausage, pork",,2003,4,3.100092289,3.456316681,0.741937345,-20,-20,-3.506557897,-6.759335274,0.405465108,-6.214608098,-2.688247574,2.426571073,0
6171,25221660,"Smoked link sausage, pork and beef",,2009,4,2.48490665,3.357941873,0.88376754,-20,-20,-4.422848629,-7.195437351,-0.093212382,-20,-2.847312268,2.279214107,4.40E-05
6172,25221680,"Smoked sausage, pork",,2009,4,2.483238593,3.340385242,-1.714798428,-0.061875404,-20,-4.509860006,-7.435388021,-0.189950584,-20,-2.796881415,2.231411274,0
6173,25221710,Souse,,2009,4,2.428336298,2.190535589,-20,-20,-20,-4.268697949,-6.70074111,-0.384192973,-20,-2.864704011,1.026041596,0
6174,25221810,Thuringer,,2001,4,2.758743315,3.385745277,-1.347073648,-20,-20,-4.342805922,-5.975591198,0.216722984,-20,-2.590267165,2.48740353,0
6175,25221830,Turkey or chicken sausage,,2013,4,2.735665368,2.895359299,0.444685821,-20,-20,-3.442019376,-6.840096631,-0.447850825,-7.60090246,-1.832581464,1.345211916,0
6176,25221840,"Turkey breakfast sausage, bulk, patty or link, cooked",,2009,4,2.735665368,2.895359299,0.444685821,-20,-20,-3.442019376,-6.840096631,-0.536143432,-7.60090246,-1.832581464,1.345211916,0
6177,25221850,"Turkey sausage, smoked",,2009,4,2.711377991,2.1690537,1.53686722,1.16315081,-0.105360516,-3.863232841,-4.645992181,-0.074723546,-3.493312671,-2.937463365,1.327075001,4.30E-05
6178,25221855,"Turkey or chicken sausage, reduced sodium",,2015,4,3.064791809,1.495148766,2.656756907,-0.210721031,-20,-20,-6.653113061,-0.807436327,-20,-3.324236341,-0.113168698,0
6179,25221860,"Turkey sausage, reduced fat, brown and serve, cooked",,2009,4,2.833213344,2.332143895,2.39059597,-20,-1.203972804,-3.473768074,-6.319968614,-0.482886255,-20,-2.847312268,1.054660401,2.00E-06
6180,25221870,Turkey or chicken and pork sausage,,2017,4,3.122364924,3.135494216,-0.356674944,-20,-20,-3.442019376,-6.42532913,-0.130108685,-6.812445099,-2.47693848,2.073171929,0
6181,25221875,"Turkey or chicken, pork, and beef sausage, reduced sodium",,2017,4,2.992226134,2.409644165,2.583997552,-0.287682072,-20,-20,-6.725433722,-0.879476759,-20,-3.244193633,1.070212814,0
6182,25221880,"Turkey or chicken, pork, and beef sausage, reduced fat",,2011,4,2.923161581,2.821378886,0.955511445,-20,-20,-4.017383521,-6.794426594,-0.043951888,-20,-2.733368009,1.782382307,1.00E-06
6183,25221890,"Turkey, pork, and beef sausage, lowfat, smoked",,2005,4,2.079441542,0.916290732,2.442347035,-20,-0.510825624,-4.605170186,-6.119297919,-0.228156093,-6.265901393,-3.863232841,-0.162518929,0
6184,25221910,"Vienna sausage, canned",,2017,4,2.351375257,2.965273066,0.955511445,-20,-20,-4.605170186,-7.03558865,-0.128970381,-20,-2.44184716,1.963609726,0
6185,25221920,"Vienna sausage, chicken, canned",,2003,4,2.559550193,2.969388298,1.913977102,-20,-20,-2.353878387,-6.214608098,0.31481074,-20,-2.292634762,1.711994501,3.90E-05
